county_fips,share_dem_20,share_dem_24
27035,0.3483579513730268,0.3407298778728724
27037,0.5713799830331557,0.565686917105606
27039,0.3438711852975889,0.3366385315086454
27041,0.33244602188701566,0.3218456049302627
27043,0.32776482776482774,0.30951440979076195
27045,0.38398582517718527,0.3702696017808558
27047,0.4183518552256027,0.39195185702996777
27049,0.42379208844856053,0.416110953461975
27051,0.36424768842813116,0.34375905010136115
27053,0.7211290069266555,0.7182043391422865
27055,0.43380709752391167,0.4161762083110398
27057,0.3523373341756159,0.33990258523791683
27059,0.3020864192306065,0.29058281846444456
27061,0.414447646493756,0.3975313330801367
27063,0.30651677498682595,0.28589511754068714
27065,0.3064516129032258,0.2850251677852349
27067,0.3689294925033877,0.34229893113719995
27069,0.3942006269592476,0.3724448078495503
27071,0.39160530191458026,0.3696206327785275
27073,0.3638651233014595,0.33571793561573837
27075,0.5180397727272728,0.5197823209295485
27077,0.2825263157894737,0.2610198789974071
27079,0.34486532498327965,0.3288406558142249
27081,0.30640941792020926,0.30740037950664134
27083,0.36739871561087767,0.33774834437086093
27085,0.3143781557919506,0.30691448382126346
27087,0.4933451641526176,0.45560747663551404
27089,0.2581738437001595,0.23772975156534035
27091,0.30644413537320353,0.2987845095637426
27093,0.2923786481173446,0.28273964453037853
27095,0.3067706882139872,0.2926927194860814
27097,0.2275901605169898,0.21560184257961146
27099,0.4702494187275417,0.4466655919178892
27101,0.3011221945137157,0.2842780748663102
27103,0.5162017167381975,0.4973921289710763
27105,0.34372436423297786,0.31928746928746926
27107,0.41823056300268097,0.3857947434292866
27109,0.5549376002152877,0.5544881925317199
27111,0.3344146764360423,0.32619074053513936
27113,0.3616901408450704,0.3389854065323141
27115,0.3457097288676236,0.32137482694275565
27117,0.26877958427660015,0.2556818181818182
27119,0.35539728175640356,0.3283098684645383
27121,0.359297940237888,0.3389399293286219
27123,0.7322592700244986,0.7216363717036665
27125,0.32214452214452216,0.31059506531204645
27127,0.28981048486340144,0.2806589383770592
27129,0.31344970488509355,0.2889733840304182
27131,0.49911088166121725,0.48721116320858016
27133,0.3027826425374586,0.3004739336492891
27135,0.2651157154973949,0.25
27137,0.5800498624926106,0.5698883161512027
27139,0.4660582922059782,0.4567125870234296
27141,0.3327684344318161,0.322580077437522
27143,0.29187296220263254,0.28105200239091455
27145,0.38483546198604507,0.36371680371869136
27147,0.38482477033004425,0.3751471165162809
27149,0.38703181635118805,0.3625
27151,0.34980392156862744,0.3263412666397741
27153,0.25201319119564386,0.2281639928698752
27155,0.3606110201854883,0.3388195232690125
27157,0.36547591252237527,0.35646330413772276
27159,0.26819567811215694,0.23946505172848853
27161,0.34545454545454546,0.3344475029492725
27163,0.5472629182036347,0.5454512515474501
27165,0.39037328094302554,0.3582120582120582
27167,0.30590339892665475,0.30097680097680096
27169,0.5019954819277108,0.4750339861116214
27171,0.3535937713766899,0.3505687106953936
27173,0.3113242345997787,0.29284903518728717
28001,0.5815764342907515,0.5702807848443843
28003,0.17833333333333334,0.15535535535535536
28005,0.36782254667976977,0.3337295690936107
28007,0.4061926605504587,0.3828563961845028
28009,0.3951518004236291,0.34207111341811575
28011,0.6559116022099447,0.6194750048253232
28013,0.2914049333537613,0.25826377295492486
28015,0.30585529807182027,0.27727184654136794
28017,0.4771446462116468,0.43102245780443577
28019,0.28308647873865267,0.25091003640145604
28021,0.8621714285714286,0.8409350057012542
28023,0.3437916414294367,0.3230094377243121
28025,0.5829426433915212,0.5525231146262671
28027,0.7170935080405003,0.7011460038696234
28029,0.5086477987421384,0.46937716262975776
28031,0.3685005393743258,0.3323094425483504
28033,0.378243472908052,0.3764966855630651
28035,0.44306651634723787,0.409032580024239
28037,0.33613445378151263,0.29995054401582594
28039,0.1114262190101546,0.10349217897417243
28041,0.16770833333333332,0.14881482801639637
28043,0.4377253814147018,0.41808258675728555
28045,0.2182593525877108,0.20347560393392533
28047,0.3719382964453387,0.353821350530299
28049,0.7452553930956217,0.7336322032315308
28051,0.8279502324996858,0.8134473960678373
28053,0.7295597484276729,0.7116224876201573
28055,0.5354449472096531,0.4922813036020583
28057,0.11687096472349584,0.09734597156398105
28059,0.3237376560462083,0.2983701417687337
28061,0.5022561610551892,0.4747448979591837
28063,0.8623639191290824,0.8344553243574051
28065,0.586825370944073,0.5691559049223283
28067,0.28635309148371046,0.26408105458110903
28069,0.6176722293538724,0.5847249508840865
28071,0.4374647030713758,0.3892897504998696
28073,0.2617315646840679,0.25304713623125874
28075,0.4190513143854884,0.3930569871889265
28077,0.34530175706646293,0.3158682634730539
28079,0.42706849315068496,0.38222222222222224
28081,0.33489943949884604,0.30370476326705764
28083,0.7096594599610281,0.6941050375133977
28085,0.3029574416927146,0.2715687523894482
28087,0.48674080410607357,0.458834718603978
28089,0.44011453062253514,0.4124797848563589
28091,0.31401326699834164,0.28992695463973306
28093,0.5157140113934584,0.4633703329969728
28095,0.3444959239927277,0.31910225064259296
28097,0.42100039698292974,0.39522184300341295
28099,0.2815198618307427,0.2433184855233853
28101,0.3053018268467037,0.2815880571181307
28103,0.7651515151515151,0.7395927601809955
28105,0.5335440087033103,0.49859170797656605
28107,0.4787557395072108,0.42494566360513214
28109,0.17470412332055762,0.16306306306306306
28111,0.2323439099283521,0.19589314919135017
28113,0.5048759124087592,0.4823721081785598
28115,0.18455238633154475,0.15866418231331517
28117,0.20459944882638031,0.16753977493209157
28119,0.6769521410579346,0.6566425580510088
28121,0.27023888044506894,0.26190614304774057
28123,0.4079133301931229,0.37946474000203523
28125,0.6804458894565723,0.6855022831050228
28127,0.3458704592186429,0.31538391804913424
28129,0.2171172263304643,0.19470649895178196
28131,0.23203708472830287,0.20679091141179473
28133,0.7078288100208768,0.678676376644947
28135,0.5551582335061684,0.5299214184968769
28137,0.32451512800620635,0.27904238618524335
28139,0.19387448703833451,0.16231245409715664
28141,0.11777135231316727,0.1025041736227045
28143,0.7358813462635482,0.6968892261001517
28145,0.17234500917577594,0.14612647582079896
28147,0.40184266477675407,0.36404390168495904
28149,0.5018503388282789,0.47998894416804866
28151,0.7022973656125372,0.676793659621802
28153,0.3649179337428255,0.3349187036832209
28155,0.19553805774278216,0.17209394118807972
28157,0.6749324821998527,0.6282849239280774
28159,0.44143356643356646,0.40798652874669233
28161,0.4313816604708798,0.39417943860857585
28163,0.5321456235476375,0.4878651685393258
29001,0.36649214659685864,0.3299356754082138
29003,0.24474286904018322,0.23788455602428232
29005,0.20412595005428882,0.19731443491234613
29007,0.25910310463779224,0.2587850197362087
29009,0.1917647824107201,0.17943913559427893
29011,0.14038589487691283,0.13714668004683056
29013,0.20220099165558109,0.18911070780399275
29015,0.21187676159004762,0.2025813692480359
29017,0.12675342234240325,0.12350923051788923
29019,0.5643557659790328,0.5498099290780142
29021,0.3745647026048196,0.3578570616975344
29023,0.18438250572529744,0.17844034106951268
29025,0.19407183037646042,0.1905988409529942
29027,0.28378051728305537,0.28042778724209727
29029,0.2306750469349441,0.22605742269262669
29031,0.2712582247208007,0.26484602267027785
29033,0.17497773820124665,0.1754503002001334
29035,0.1456953642384106,0.1276297335203366
29037,0.3387082437021103,0.33739858228712954
29039,0.1651521707774412,0.14879281302638966
29041,0.22746461385646882,0.21583621114948198
29043,0.24171027773555406,0.23591948874156363
29045,0.20238805970149254,0.18990021167221047
29047,0.4790129430264909,0.47132379933298446
29049,0.2707807386629266,0.25743913435527505
29051,0.32733367715317174,0.32542972699696665
29053,0.2639361577279662,0.2685354691075515
29055,0.19496217014209263,0.18671504325983812
29057,0.16117936117936119,0.16164779571187665
29059,0.17252156519564946,0.1742976688583383
29061,0.19386694386694386,0.18039114770972722
29063,0.19546027742749053,0.1829652996845426
29065,0.1499361067726821,0.14563796533105997
29067,0.1469482210008678,0.13760707377728654
29069,0.21286889211417515,0.18885883178038274
29071,0.2768350846523648,0.26804086099963514
29073,0.20465294643998466,0.19621451104100945
29075,0.19192235441452724,0.18855218855218855
29077,0.397035285296111,0.3943647086178106
29079,0.18225364963503649,0.17956939990838297
29081,0.15731225296442689,0.13953488372093023
29083,0.2460078902874319,0.234266703631827
29085,0.21027479091995221,0.19229256783326779
29087,0.14606741573033707,0.1526293287729799
29089,0.28453483689085785,0.27507692307692305
29091,0.174900809826621,0.16340529618206956
29093,0.20810394186302578,0.18442256042972247
29095,0.6123041758457244,0.5982228534141941
29097,0.2642315268053903,0.2629415203575537
29099,0.32751442362244587,0.31389848931310027
29101,0.3104660998085741,0.29925187032418954
29103,0.18619934282584885,0.17374301675977655
29105,0.16805706686011365,0.16297084737744663
29107,0.2670647954613317,0.2523803926178441
29109,0.18219954648526077,0.17798235519754507
29111,0.21688340312982146,0.19652918638719855
29113,0.2321911790546477,0.21741046138352113
29115,0.2261440227030862,0.2104982206405694
29117,0.21117268234236933,0.20859615666715564
29119,0.16161275831087152,0.15357219943880854
29121,0.21478418195916257,0.1903354324636936
29123,0.18186685704087097,0.17277028210968987
29125,0.17297067573310668,0.15921552087726698
29127,0.24411069604330257,0.23281885894187207
29129,0.12592172433352242,0.13202247191011235
29131,0.16685770427378419,0.1603195532459474
29133,0.24984093319194062,0.2296899751074904
29135,0.18547929665343166,0.18261474269819195
29137,0.21210061182868797,0.1977844449573044
29139,0.21293848052176978,0.19677093844601412
29141,0.20542387358530856,0.19856831621537505
29143,0.24294649061848506,0.2307806031933767
29145,0.20824683227145824,0.2037860368183397
29147,0.29357892570487754,0.27903579254930605
29149,0.17623126338329764,0.15196506550218342
29151,0.13897078531224874,0.1316201408818158
29153,0.15614617940199335,0.14719527625474482
29155,0.2746478873239437,0.2536204268292683
29157,0.17852161785216178,0.18033459919942524
29159,0.2566400171701454,0.2527135948414831
29161,0.2948684417011037,0.2825550244261176
29163,0.22651715039577835,0.20826361179044922
29165,0.4845086993725043,0.4840641298049063
29167,0.19579233118425518,0.1885031012213057
29169,0.2658326817826427,0.24537278415015643
29171,0.15394456289978678,0.14653716216216217
29173,0.21514015354401,0.20143131436550882
29175,0.23659906693325716,0.23602313412283119
29177,0.2714335603282696,0.25388151617659815
29179,0.1621704475781729,0.15567282321899736
29181,0.14686177715091678,0.13235039028620987
29183,0.4108407252235923,0.4139147450339745
29185,0.2008130081300813,0.1940902651285165
29186,0.2903778229690678,0.27215320910973084
29187,0.25563418617310835,0.24039954821403361
29189,0.6219174291757321,0.6191743801368267
29195,0.31042223409941205,0.29553339115351257
29197,0.18847902981303688,0.17377731529656607
29199,0.19917864476386038,0.18891820580474933
29201,0.21418787809610776,0.20362775114089307
29203,0.18238181348488763,0.15668087239909753
29205,0.1798298906439854,0.1697007096575131
29207,0.13673607456964595,0.12841186478289815
29209,0.19152190538621217,0.1907572324392686
29211,0.19494290375203915,0.16700777732296357
29213,0.20656168994467444,0.20060229625447018
29215,0.15329640879042344,0.13885005242922055
29217,0.21009052771031134,0.19963988296196264
29219,0.2650769829359124,0.2499371385466432
29221,0.18312861638412345,0.17176285517648215
29223,0.14489026063100138,0.13469809048683984
29225,0.1936270525117867,0.18602637877476194
29227,0.19688644688644688,0.1736745886654479
29229,0.13548312260758613,0.11867070843157067
29510,0.8367778174714775,0.8300351493848858
30001,0.2907250045199783,0.27548652026423853
30003,0.5302256279267773,0.49116279069767443
30005,0.5196206671026815,0.46903270702853167
30007,0.20833333333333334,0.19011815252416756
30009,0.3514298156481347,0.3327205882352941
30011,0.08716136631330977,0.08982035928143713
30013,0.3986484743751773,0.3847694840834248
30015,0.3438584316446912,0.3327433628318584
30017,0.2647315964329428,0.24763096728052925
30019,0.19617706237424548,0.16523605150214593
30021,0.2038135593220339,0.19774386197743862
30023,0.5395956192080876,0.5049946865037195
30025,0.11118293471234647,0.11118690313778991
30027,0.23503534956794972,0.2346230923385232
30029,0.3460022186193361,0.3264661849899108
30031,0.5389002036659878,0.5165821418538288
30033,0.05093167701863354,0.04905660377358491
30035,0.6570804514015289,0.6020114942528736
30037,0.15853658536585366,0.13214990138067062
30039,0.31016042780748665,0.2736294896030246
30041,0.4296627270106659,0.40491929285165257
30043,0.32936010037641156,0.31215880893300246
30045,0.20912547528517111,0.2013677811550152
30047,0.4259145214927947,0.3971934106162294
30049,0.4797579704510109,0.4704910758307859
30051,0.23271028037383176,0.22153209109730848
30053,0.24637177370296343,0.2269177368969108
30055,0.1395139513951395,0.12169811320754717
30057,0.29704797047970477,0.2679251269035533
30059,0.23648029330889092,0.22377622377622378
30061,0.2728719172633254,0.2516435354273192
30063,0.6220159531734191,0.611075503140623
30065,0.14562764456981664,0.13441955193482688
30067,0.4670499778858912,0.46018322762508806
30069,0.11572700296735905,0.11526479750778816
30071,0.17687074829931973,0.18007483629560336
30073,0.30777096114519426,0.2839506172839506
30075,0.13701067615658363,0.11974405850091407
30077,0.24203411651110396,0.22355163727959698
30079,0.1728395061728395,0.18263473053892215
30081,0.31434515909172434,0.2915607174764621
30083,0.15418502202643172,0.15062923523717328
30085,0.48899129544290837,0.4497991967871486
30087,0.3253731343283582,0.3074978938500421
30089,0.24331550802139038,0.21705919796308085
30091,0.29033889731917045,0.27814207650273226
30093,0.5729723769090809,0.5364654778235025
30095,0.20576717693129226,0.18349261511728931
30097,0.22980326496442027,0.22687986171132238
30099,0.2785615491009682,0.2679190751445087
30101,0.22636936500242366,0.20896273917421954
30103,0.1729490022172949,0.13443396226415094
30105,0.24729891956782712,0.2364693980778958
30107,0.21469465648854963,0.19866920152091255
30109,0.12984822934232715,0.13295880149812733
30111,0.3766559035493732,0.3600669608887536
31001,0.2946565953280179,0.28920081822670524
31003,0.12750352609308885,0.11551925320886815
31005,0.07473309608540925,0.060498220640569395
31007,0.10617283950617284,0.08900523560209424
31009,0.1111111111111111,0.1289198606271777
31011,0.15831218274111675,0.1656093489148581
31013,0.2079952503463289,0.2141683778234086
31015,0.11790393013100436,0.1233644859813084
31017,0.11499096929560505,0.12338858195211787
31019,0.27620704654197475,0.27232409381663114
31021,0.29179247872632447,0.2719225449515906
31023,0.19773499433748584,0.19920844327176782
31025,0.31881814510701306,0.3110451995615449
31027,0.14798938558889568,0.14495147635762956
31029,0.11495422177009156,0.1101511879049676
31031,0.11594653403792353,0.11495388669301712
31033,0.18316195372750643,0.1757088635856218
31035,0.18160919540229886,0.17732022126613398
31037,0.2799781480469817,0.24274633725940822
31039,0.1987662782727896,0.1969111969111969
31041,0.1337644656228727,0.13486616334934798
31043,0.4113943028485757,0.34899884163494954
31045,0.2696237229005731,0.2607781282860147
31047,0.27679858108857114,0.24973255675739928
31049,0.13932806324110672,0.15191146881287726
31051,0.21801741460147353,0.20147679324894516
31053,0.3354307841239109,0.33483270688274075
31055,0.5578663421258659,0.5515738804088233
31057,0.1062753036437247,0.10378378378378378
31059,0.22706422018348624,0.22237151494793417
31061,0.16112084063047286,0.148708254568368
31063,0.13328631875881522,0.1323319027181688
31065,0.1557377049180328,0.14910453977509372
31067,0.3125577100646353,0.3011611704598235
31069,0.13678844519966016,0.14581458145814583
31071,0.124765478424015,0.11496531219028741
31073,0.194043321299639,0.18288288288288287
31075,0.05063291139240506,0.040983606557377046
31077,0.18393574297188756,0.15711947626841244
31079,0.32178466694595725,0.30885356540271736
31081,0.20600700202690253,0.19460149553164327
31083,0.14865577227200844,0.15677491601343785
31085,0.06439393939393939,0.038696537678207736
31087,0.12161223071577484,0.10696692470091484
31089,0.12575618698441796,0.12636852848394878
31091,0.135632183908046,0.12971698113207547
31093,0.18870122306348283,0.1829059829059829
31095,0.27973568281938327,0.2702400893355667
31097,0.29884526558891455,0.29467232437529467
31099,0.19897814362759011,0.20650953984287318
31101,0.1771534710935686,0.17627200385821076
31103,0.09333333333333334,0.08088235294117647
31105,0.14636810486073185,0.16037735849056603
31107,0.1956333765672287,0.1794930349394839
31109,0.5400334678610099,0.5218937427122858
31111,0.22024697249895603,0.22054120541205413
31113,0.0853932584269663,0.0576036866359447
31115,0.16853932584269662,0.17096018735362997
31117,0.05821917808219178,0.043010752688172046
31119,0.22558049033597094,0.21670428893905191
31121,0.17851994233541565,0.17052090633029665
31123,0.15446178471388555,0.15301003344481606
31125,0.19988864142538976,0.1940463065049614
31127,0.27500746491489997,0.2724836212030971
31129,0.18049426301853486,0.17852348993288591
31131,0.3059343899741983,0.3035494207542519
31133,0.23115577889447236,0.20745069393718044
31135,0.13092105263157894,0.13253012048192772
31137,0.1531880220004074,0.15419039869812856
31139,0.121765601217656,0.11536471805483704
31141,0.21105787906254048,0.20564542115099568
31143,0.18787663948954272,0.17912048623525206
31145,0.1519865067466267,0.15459028831562974
31147,0.24477758663062177,0.2397330595482546
31149,0.10144927536231885,0.10240963855421686
31151,0.35356952109667084,0.3319019502594382
31153,0.4421956323442614,0.4409308596265293
31155,0.26778679958195994,0.26528481956456906
31157,0.2770002640612622,0.25898314191685134
31159,0.273073476702509,0.26372170071783546
31161,0.12917933130699089,0.14691558441558442
31163,0.206006006006006,0.19617224880382775
31165,0.10084033613445378,0.1142433234421365
31167,0.17200129324280633,0.16248348745046234
31169,0.21282401091405184,0.1927710843373494
31171,0.1066350710900474,0.11224489795918367
31173,0.48740225890529976,0.46504992867332384
31175,0.17812364894076957,0.17714285714285713
31177,0.2928235972645629,0.28548374082143146
31179,0.25067451557517784,0.25043564849390093
31181,0.18147345612134344,0.16962750716332378
31183,0.11871227364185111,0.11850311850311851
31185,0.2339600976029855,0.23946527172333623
32001,0.24559285196812364,0.24191461836998707
